0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
159;2389;2389;DOGM__1797;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 904;"Южный / Царицыно / Кавказский бульв. / Дом- 16; Корп- 2";бесплатно;10535,9407;-3733,3455;3801961;2422;дорожка беговая-прогулочная;;нет;"08:30-21:00; выходные 10:00-20:00";искусственное;уличные столбы освещения;да;нет;;;2422;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Царицыно;нет;нет;нет;нет;нет;нет;нет;нет;1027739373045;ГБОУ СОШ №904;(495) 325-41-11;schu904.mskobr.ru;sch904@sinergi.ru;;
160;3236;3236;DOGM__2644;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1466 имени Надежды Рушевой;Южный / Царицыно / Ереванская ул. / Дом- 21;бесплатно;11209,6456;-4036,2422;3801890;12209;дорожка беговая-прогулочная;нет;нет;с 8:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;12209;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Царицыно;нет;нет;нет;нет;нет;нет;нет;нет;1027700251941;ГБОУ СОШ № 1466 имени Надежды Рушевой;(495) 321-07-83;sch1466.edusite.ru;sch1466@mail.ru;;
161;3237;3237;DOGM__2645;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов №1466 имени Надежды Рушевой;"Южный / Царицыно / Ереванская ул. / Дом- 20; Корп- 2";бесплатно;11076,7082;-4241,3641;3800017;12209;дорожка беговая-прогулочная;нет;нет;с 8:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;12209;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Царицыно;нет;нет;нет;нет;нет;нет;нет;нет;1027700251941;ГБОУ СОШ № 1466 имени Надежды Рушевой;(495) 321-07-83;sch1466.edusite.ru;sch1466@mail.ru;;
162;2331;2331;DOGM__1739;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 245;Северо-Восточный / Бибирево / ул. Конёнкова / Дом- 10А;бесплатно;7154,6546;24954,5567;2114125;9843;дорожка беговая-прогулочная;нет;нет;8:00-22:00;специальное;прожекторное освещение;да;нет;;;9843;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;да;нет;нет;да;нет;нет;нет;1037739351902;ГБОУ СОШ № 245;(499) 207-89-32;sch245.sv.mskobr.ru;sch245@yandex.ru;;
163;3576;3576;DOGM__2984;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1018;Западный / Ново-Переделкино / ул. Шолохова / Дом- 20;бесплатно;-9268,3849;-2890,7907;2112532;537;дорожка беговая-прогулочная;;нет;пн - суб с 8:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;537;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Ново-Переделкино;нет;нет;нет;нет;нет;нет;нет;нет;1037739222840;ГБОУ СОШ № 1018;(495) 733-52-10;sch1018.mskzapad.ru;sch1018@mail.ru;;
164;2766;2766;DOGM__2174;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1017;"Западный / Ново-Переделкино / Федосьинская ул. / Дом- 4; Корп- 2";бесплатно;-9776,3576;-3353,0256;2118575;0;дорожка беговая-прогулочная;;нет;8:30-20:00;искусственное;уличные столбы освещения;нет;нет;;;0;общеобразовательные учреждения;сведения отсутствуют;ЗАО;Ново-Переделкино;нет;нет;нет;нет;нет;нет;нет;нет;1037739208924;ГБОУ СОШ № 1017;(495) 732-98-74;sch1017.mskzapad.ru;sch1017zao@yandex.ru;;
165;618;618;DOGM__26;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №2072;Восточный / Новогиреево / Утренняя ул. / Дом- 12;бесплатно;18491,956;8995,3666;2122230;12201;дорожка беговая-прогулочная;;нет;с 8:00 до 21:00;искусственное;без освещения;да;нет;;;12201;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Новогиреево;нет;нет;нет;нет;нет;нет;нет;нет;1127746722520;ГБОУ СОШ № 2072;(495) 306-47-37;нет;нет;;
140;1025;1025;DOGM__433;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 114;Северо-Западный / Южное Тушино / Сходненская ул. / Дом- 35;бесплатно;-3782,3694;20209,5351;2103397;9513;дорожка беговая-прогулочная;;нет;09:00 - 21:00;специальное;прожекторное освещение;да;нет;;;9513;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Южное Тушино;нет;нет;нет;нет;нет;нет;нет;нет;1027739767692;ГБОУ СОШ № 114;(499) 493-51-13;sch114.mskobr.ru;sch114@szouo.ru;;
141;3953;3953;DOGM__3361;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Строительный колледж № 26;"Юго-Восточный / Южнопортовый / 5-я Кожуховская ул. / Дом- 26; Стр- 1";бесплатно;11395,8254;4183,5258;2124701;11699;дорожка беговая-прогулочная;нет;нет;будни с 9:00 до 18:00;специальное;без освещения;да;нет;;;11699;учреждения среднего профессионального образования;Департамент образования города Москвы;ЮВАО;Южнопортовый;нет;нет;нет;нет;нет;нет;нет;нет;1057723001731;ГБОУ СПО СК № 26;(495) 679-47-21;www.26kadr.ru;26@prof.educom.ru;;
142;340;340;DK____24;беговая дорожка ЦПКиО им.М.Горького;ул. Крымский вал, д.9;бесплатно;6184,0011;6818,3149;0;0;дорожка беговая-прогулочная;;нет;10:00-23:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;ЦАО;Якиманка;нет;да;нет;нет;да;нет;нет;нет;1027739258249;ГАУК г.Москвы ЦПКиО им.М.Горького;(495) 995-00-20;park-gorkogo.com;official@park-gorkogo.com;Подтверждено;
143;322;322;DK____6;променад;1-й Голутвинский пер., д.3-5 стр.1;бесплатно;6931,1482;7670,0447;2112917;0;дорожка беговая-прогулочная;;нет;"ежедневно с 08:00 до 22:00 (в осенне-зимний период); c 8:00 до 23:00 (в весенне-летний период)";деревянное;уличные столбы освещения;да;нет;;;0;дорожки велосипедные, беговые-прогулочные;Департамент культуры города Москвы;ЦАО;Якиманка;нет;нет;да;да;нет;да;нет;нет;1037739474090;"ГАУК города Москвы МО ""Музеон""";(499) 238-33-96;muzeon.ru;info@muzeon.ru;Подтверждено;
110;3436;3436;DOGM__2844;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 86 имени М.Е. Катукова;"Северо-Западный / Строгино / ул. Маршала Катукова / Дом- 12; Корп- 3";бесплатно;-5993,7782;15618,564;2114740;9508;дорожка беговая-прогулочная;;нет;8:00-21:00;специальное;без освещения;да;нет;;;9508;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Строгино;нет;нет;нет;нет;нет;нет;нет;нет;1037739458646;ГБОУ СОШ № 86;(495) 758-40-65;schsz86.mskobr.ru;sch86@szouo.ru;;
111;1677;1677;DOGM__1085;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2035;Восточный / Косино-Ухтомский / Лухмановская ул. / Дом- 26А;бесплатно;25681,6904;6068,3701;2404719;10318;дорожка беговая-прогулочная;;нет;"будни с 8:00 до 22:00; выходные с 9:00 до 22:00";специальное;уличные столбы освещения;да;нет;;;10318;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Косино-Ухтомский;нет;нет;нет;нет;нет;нет;нет;нет;1077762345209;ГБОУ СОШ № 2035;(499) 797-00-30;"schv2035.mskobr.ru; school-2035.ru";sch2035@mail.ru;;
102;2587;2587;DOGM__1995;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1236;Северо-Восточный / Бутырский / ул. Яблочкова / Дом- 10;бесплатно;5274,352;16744,9398;2103656;9925;дорожка беговая-прогулочная;;нет;с 8:30 до 21:00;искусственное;прожекторное освещение;да;нет;;;9925;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бутырский;нет;нет;нет;нет;нет;нет;нет;нет;1037739109924;ГБОУ СОШ №1236;(495) 639-05-05;schu1236sv.mskobr.ru;sch1236@yandex.ru;;
103;3379;3379;DOGM__2787;Государственное бюджетное образовательное учреждение города Москвы детский сад комбинированного вида № 185;Северный / Западное Дегунино / Коровинское шоссе / Дом- 21А;бесплатно;1490,8391;23217,508;2108842;10702;дорожка беговая-прогулочная;;нет;будни с 07:00 до 19:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;10702;дошкольные учреждения;Департамент образования города Москвы;САО;Западное Дегунино;нет;нет;нет;нет;да;нет;нет;да;1037739487004;ГБОУ детский сад № 185;(499) 905-03-09;dskv185.mskobr.ru;gou185@gmail.com;;
104;1005;1005;DOGM__413;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1884;Северный / Западное Дегунино / Дегунинская ул. / Дом- 17А;бесплатно;1960,5113;22272,867;3407370;8295;дорожка беговая-прогулочная;;нет;"будни 7:30-21:00; выходные 9:00-21:00";отсыпное;без освещения;нет;нет;;;8295;общеобразовательные учреждения;Департамент образования города Москвы;САО;Западное Дегунино;нет;нет;нет;нет;нет;нет;нет;нет;1107746372601;Центр образования № 1884;(499) 905-48-83;school1884.ru;school1884@rambler.ru;;
112;1716;1716;DOGM__1124;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1599;"Юго-Восточный / Кузьминки / Зеленодольская ул. / Дом- 32; Корп- 6";бесплатно;16878,7751;4995,1091;2129050;8631;дорожка беговая-прогулочная;;нет;"будни с 14:00 до 21:00; выходные с 12:00 до 21:00";асфальтовое, бетонное;уличные столбы освещения;да;нет;;;8631;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1027700000000;ГБОУ гимназия №1599;(499) 172-06-05;gymuv1599.mskobr.ru;info@gym1599.ru;;
113;2791;2791;DOGM__2199;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1408;"Юго-Восточный / Кузьминки / Есенинский бульв. / Дом- 14; Корп- 2";бесплатно;17496,1424;3650,4712;67571;9369;дорожка беговая-прогулочная;;нет;"будни с 15:00 до 21:00; выходные с 9:00 до 18:00";грунтовое;без освещения;нет;нет;;;9369;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1067746914245;ГБОУ ЦО № 1408;(499) 742-65-71;www.couv1408.mskobr.ru;school1408@bk.ru;;
114;4651;4651;MSPORT31;"Физкультурно - оздоровительный комплекс ""Кузьминки"" ГБОУ ДОДСН «СДЮСШОР № 64» Москомспорта";Есенинский бульв. 9к2с1;сведения отсутствуют;17813,5685;3828,6015;;107180;дорожка беговая-прогулочная;;нет;"понедельник с 7:00 до 23:00; вторник с 7:00 до 23:00; среда с 7:00 до 23:00; четверг с 7:00 до 23:00; пятница с 7:00 до 23:00; суббота с 7:00 до 23:00; воскресенье с 7:00 до 23:00";искусственное;лампы дневного освещения;да;нет;55,7009601696;37,7818114119;39887;физкультурно-оздоровительные комплексы;Департамент физической культуры и спорта города Москвы;ЮВАО;Кузьминки;нет;да;да;нет;да;нет;нет;да;1037739763588;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы "" Специализированная детско-юношеская спортивная школа олимпийского резерва № 64"" Департамента физической культуры и спорта города Москвы";(499) 175-54-12;СДЮСШОР№64.рф;holy64@mail.ru;внесены изменения;
115;3294;3294;DOGM__2702;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1449;Северо-Восточный / Лианозово / Угличская ул. / Дом- 6А;бесплатно;4501,2532;25345,518;2108901;9950;дорожка беговая-прогулочная;;нет;с 8:30 до 20:00;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;9950;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Лианозово;нет;нет;нет;нет;нет;нет;нет;нет;1027700566300;"ГБОУ ЦО ""№ 1449";(499) 200-62-90;co1449sv.mskobr.ru;CentrEdu1449@yandex.ru;;
116;1963;1963;DOGM__1371;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 655;Северо-Восточный / Лианозово / Новгородская ул. / Дом- 12;бесплатно;5192,8183;25382,3925;2108903;9877;дорожка беговая-прогулочная;нет;нет;с 8:30 до 21:00;асфальтовое, бетонное;смешанное освещение;да;нет;;;9877;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Лианозово;нет;нет;нет;нет;нет;нет;нет;да;1037739226667;ГБОУ СОШ № 655;(499) 909-29-01;школа655.рф;school655@mail.ru;;
117;1807;1807;DOGM__1215;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 219;"Северо-Восточный / Лианозово / Новгородская ул. / Дом- 24; Корп- 1";бесплатно;5231,6487;26017,6462;2108905;9839;дорожка беговая-прогулочная;;нет;"будни с 8:00 до 20:00; выходные с 9:00 до 18:00";специальное;уличные столбы освещения;да;нет;;;9839;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Лианозово;нет;нет;нет;нет;нет;нет;нет;нет;1027700565804;ГБОУ СОШ №219;(499) 200-87-38;sch219sv.mskobr.ru;schooln219@yandex.ru;;
119;4282;4282;DOGM__3690;Государственное бюджетное образовательное учреждение города Москвы прогимназия № 1819;"Северо-Восточный / Лианозово / Абрамцевская ул. / Дом- 24; Корп- 2";бесплатно;4860,8718;26458,4603;2108917;10956;дорожка беговая-прогулочная;беговая дорожка;нет;будни с 8:20 до 19:00;специальное;уличные столбы освещения;нет;нет;;;10956;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Лианозово;нет;нет;нет;нет;нет;нет;нет;нет;1037739097901;ГБОУ прогимназия № 1819;(499) 200-07-51;pgymsv1819.mskobr.ru;pro1819@mail.ru;;
61;2329;2329;DOGM__1737;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 854;Зеленоградский / Савелки / Зеленоград / Корп- 603А;бесплатно;-16842,8222;36164,7066;2117076;10221;дорожка беговая-прогулочная;;нет;с 08:00 до 20:00;асфальтовое, бетонное;без освещения;да;нет;;;10221;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Савёлки;нет;нет;нет;нет;нет;нет;нет;нет;1027739319156;ГБОУ СОШ №854;(499) 736-75-15;schzg854.mskobr.ru;s854@zou.ru;;
62;2278;2278;DOGM__1686;Государственное бюджетное образовательное учреждение города Москвы лицей № 1557;Зеленоградский / Савелки / Зеленоград / Корп- 509;бесплатно;-16627,7898;36897,792;3700003;10336;дорожка беговая-прогулочная;школьный стадион ГБОУ лицей 1557;нет;"будни с 10:00 до 21:00; выходные с 12:00 до 21:00";искусственное;уличные столбы освещения;да;нет;;;10336;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Савёлки;нет;нет;нет;нет;нет;нет;нет;нет;1027739482022;ГБОУ лицей 1557;(499) 736-08-46;lyczg1557.mskobr.ru;s1557@zou.ru;;
63;3323;3323;DOGM__2731;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1583;Северный / Головинский / Смольная ул. / Дом- 25;бесплатно;-230,2051;20349,7097;2112071;11526;дорожка беговая-прогулочная;;нет;c 6:00 до 21:30;асфальтовое, бетонное;уличные столбы освещения;да;нет;;;11526;общеобразовательные учреждения;Департамент образования города Москвы;САО;Головинский;нет;нет;нет;нет;нет;нет;нет;нет;1027700556564;ГБОУ гимназия №1583;(499) 458-02-57;g1583.ru;1583gi@gmail.com;;
64;294;294;DGKHIB112;"Парк ""Гольяново""";Алтайская ул. 4;нет;18982,7646;17120,2363;64010;90657;дорожка беговая-прогулочная;;нет;с 7:00 до 22:00;искусственное;без освещения;да;нет;;;16737;дорожка велосипедная, беговая-прогулочная;Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;ВАО;Гольяново;нет;нет;нет;нет;да;нет;нет;нет;1057748437372;"ГУП ""Горзеленхох №1""";(495) 697-22-67;нет;briza99@mail.ru;Подтверждено;
65;2094;2094;DOGM__1502;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1352;Восточный / Гольяново / Щёлковское шоссе / Дом- 77А;бесплатно;19172,9501;16330,5161;2114477;10393;дорожка беговая-прогулочная;;нет;с 8:30 до 21:00;специальное;смешанное освещение;да;нет;;;10393;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1037700000744;ГБОУ СОШ № 1352;(495) 466-59-01;schvu1352msobr.ru;school1352@mail.ru;;
66;2801;2801;DOGM__2209;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 494 имени Героя Российской Федерации А.Н. Рожкова;Южный / Даниловский / ул. Симоновский Вал / Дом- 18А;бесплатно;10260,7069;6081,9729;2124468;0;дорожка беговая-прогулочная;;нет;"будни с 15:20 до 21:00; выходные с 10:00 до 21:00";специальное;без освещения;да;нет;;;0;общеобразовательные учреждения;сведения отсутствуют;ЮАО;Даниловский;нет;нет;нет;нет;нет;нет;нет;нет;1127747129950;ГБОУ СОШ №494 имени Героя Российской Федерации А.Н. Рожкова;(495) 675-05-58;schu494.mskobr.ru;sch494@sinergi.ru;;
75;3685;3685;DOGM__3093;"Государственное бюджетное образовательное учреждение города Москвы центр детского творчества ""На Молодцова""";"Северо-Восточный / Южное Медведково / ул. Молодцова / Дом- 29; Корп- 4";бесплатно;7909,5265;23518,3107;2114052;9988;дорожка беговая-прогулочная;;нет;с 8:00 до 22:00;асфальтовое, бетонное;уличные столбы освещения;нет;нет;;;9988;учреждения (центры) дополнительного образования;Департамент образования города Москвы;СВАО;Южное Медведково;нет;нет;нет;нет;да;нет;нет;нет;1057748411368;"ГБОУ ЦДТ ""На Молодцова""";(499) 473-52-66;www.na-molodzova.dop.mskobr.ru;centrmolodzova@yandex.ru;;
76;1893;1893;DOGM__1301;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 233;Северо-Восточный / Южное Медведково / Сухонская ул. / Дом- 3;бесплатно;9569,5159;23126,9762;2114122;9840;дорожка беговая-прогулочная;;нет;с 8:00 до 20:00;искусственное;без освещения;да;нет;;;9840;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Южное Медведково;нет;нет;нет;нет;нет;нет;нет;нет;1027700478189;ГБОУ СОШ № 233;(499) 479-30-76;sch233sv.mskobr.ru;school233svao@yandex.ru;;
77;2870;2870;DOGM__2278;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 307;"Северо-Восточный / Южное Медведково / пр. Шокальского / Дом- 11; Корп- 2";бесплатно;9045,2276;23171,5983;2114152;9872;дорожка беговая-прогулочная;;нет;будни и выходные с 08:30 до 22:00;специальное;уличные столбы освещения;да;нет;;;9872;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Южное Медведково;нет;нет;нет;нет;нет;нет;нет;нет;1027700473228;ГБОУ СОШ№307;(499) 477-11-33;sch307sv.mskobr.ru;shkola307@mail.ru;;
78;2718;2718;DOGM__2126;Государственное бюджетное образовательное учреждение города Москвы центр образования № 771;Северный / Дмитровский / ул. Софьи Ковалевской / Дом- 8А;бесплатно;2261,16;24000,5521;2109674;11488;дорожка беговая-прогулочная;нет;нет;"будни с 09:00 до 21:00; выходные с 09:00 до 21:00";искусственное;прожекторное освещение;да;нет;;;11488;общеобразовательные учреждения;Департамент образования города Москвы;САО;Дмитровский;нет;нет;нет;нет;нет;нет;нет;нет;5087746482489;Государственное бюджетное образовательное учреждение города Москвы центр образования № 771;(495) 484-90-88;www.schs771.mskobr.ru;school.771@mail.ru;;
67;1308;1308;DOGM__716;Государственное бюджетное образовательное учреждение города Москвы специальная(коррекционная) общеобразовательная школа- интернат VI вида № 31;Восточный / Вешняки / ул. Молдагуловой / Дом- 6А;бесплатно;19537,3001;6701,0489;2121982;10411;дорожка беговая-прогулочная;;нет;сведения отсутствуют;асфальтовое, бетонное;без освещения;да;нет;;;10411;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1037739406968;ГБОУ СКОШИ № 31;(499) 374-11-31;нет;нет;;
68;1723;1723;DOGM__1131;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж малого бизнеса № 48;Северо-Западный / Хорошево-Мневники / Новохорошевский пр. / Дом- 1;бесплатно;135,3025;12362,3008;2104469;11721;дорожка беговая-прогулочная;;нет;"понедельник, среда, пятница с 08:45 до 17:15; вторник, четверг с 08:45 до 19:00";асфальтовое, бетонное;без освещения;да;нет;;;11721;учреждения среднего профессионального образования;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;нет;да;нет;да;1057746123159;ГБОУ СПО Колледж малого бизнеса №48;(499) 191-00-87;www.college48.ru;48@prof.educom.ru;;
69;1724;1724;DOGM__1132;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж малого бизнеса № 48;Северо-Западный / Хорошево-Мневники / ул. Мнёвники / Дом- 4;бесплатно;41,7028;11975,2816;2114776;11721;дорожка беговая-прогулочная;;нет;"понедельник, среда, пятница с 08:45 до 17:15; вторник, четверг с 08:45 до 19:00";асфальтовое, бетонное;без освещения;да;нет;;;11721;учреждения среднего профессионального образования;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;нет;да;нет;да;1057746123159;ГБОУ СПО Колледж малого бизнеса №48;(499) 191-00-87;www.college48.ru;48@prof.educom.ru;;
70;1451;1451;DOGM__859;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1089 ""Коллаж""";"Северо-Западный / Хорошево-Мневники / ул. Берзарина / Дом- 19; Корп- 2";бесплатно;-1375,3346;13312,1774;2131120;9588;дорожка беговая-прогулочная;нет;нет;c 9:00 до 21:00;специальное;без освещения;да;нет;;;9588;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;нет;нет;нет;нет;1037739736143;"ГБОУ ЦО №1089 ""Коллаж""";(499) 197-00-97;cosz1089.mskobr.ru;sch1089@szouo.ru;;
71;3830;3830;DOGM__3238;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) общеобразовательная школа-интернат I и II видов № 101;Северо-Западный / Хорошево-Мневники / ул. Паршина / Дом- 39;бесплатно;-3018,6897;13461,6543;2114843;9631;дорожка беговая-прогулочная;;нет;с 8:30 до 21:00;специальное;без освещения;да;нет;;;9631;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;да;нет;нет;да;1027739884094;ГБОУ СКОШИ № 101;(499) 720-39-05;schisz101.mskobr.ru;sch101@szouo.ru;;
72;2594;2594;DOGM__2002;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 902;Южный / Бирюлево Восточное / Педагогическая ул. / Дом- 3;бесплатно;10587,141;-7878,886;3800009;2420;дорожка беговая-прогулочная;;нет;с 8:00 до 20:00;искусственное;уличные столбы освещения;нет;нет;;;2420;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Бирюлёво Восточное;нет;нет;нет;нет;нет;нет;нет;нет;1027739512756;ГБОУ СОШ 902;(495) 326-78-38;sch902.ru;sch902@sinergi.ru;;
73;2977;2977;DOGM__2385;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 942;"Южный / Бирюлево Восточное / Загорьевский пр. / Дом- 7; Корп- 3";бесплатно;10653,6614;-10247,3349;2123187;2442;дорожка беговая-прогулочная;;нет;"будни с 8:00 до 22:00; выходные с 10:00 до 22:00";специальное;без освещения;да;нет;;;2442;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Бирюлёво Восточное;нет;нет;нет;нет;нет;нет;нет;нет;1027739663731;ГБОУ СОШ № 942;(495) 329-30-83;s942.ru;sch942@sinergi.ru;;
74;734;734;DOGM__142;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 667;Южный / Бирюлево Западное / Булатниковская ул. / Дом- 1А;бесплатно;9854,0609;-10000,8902;3801894;12420;дорожка беговая-прогулочная;нет;нет;"будни с 17:00 до 21:00; выходные 09:00 до 21:00";искусственное;без освещения;да;нет;;;12420;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Бирюлёво Западное;нет;нет;нет;нет;нет;нет;нет;нет;1027739665524;ГБОУ СОШ №927;(495) 383-88-56;schu927.mskobr.ru;sch927@sinergi.ru;;
79;1212;1212;DOGM__620;Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида №1307;Восточный / Вешняки / Снайперская ул. / Дом- 5;бесплатно;19894,7252;6286,1309;24034;8986;дорожка беговая-прогулочная;мини-стадион;нет;будни с 10:00 до 19:00;искусственное;уличные столбы освещения;да;нет;;;8986;дорожки велосипедные, беговые-прогулочные;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1234567891234;детский сад;(499) 373-36-98;sad-iskorka.ru;iskorka-2009@mail.ru;;
80;2245;2245;DOGM__1653;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №813;Восточный / Вешняки / Снайперская ул. / Дом- 11А;бесплатно;19865,6753;5923,8038;2122227;10290;дорожка беговая-прогулочная;;нет;с 10:00 до 18:00 кроме воскресенья;искусственное;без освещения;да;нет;;;10290;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Вешняки;нет;нет;нет;нет;нет;нет;нет;нет;1027739612339;ГБОУ СОШ № 813;(499) 373-64-61;sch813.mskobr.ru;sch813.mskobr.ru;;
81;2747;2747;DOGM__2155;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1106;"Юго-Западный / Ясенево / пр. Карамзина / Дом- 13; Корп- 3";бесплатно;2661,548;-8340,5011;2108322;9434;дорожка беговая-прогулочная;;нет;8:00-21:00;специальное;без освещения;да;нет;;;9434;дорожки велосипедные, беговые-прогулочные;Департамент образования города Москвы;ЮЗАО;Ясенево;нет;нет;нет;нет;нет;нет;нет;нет;1027739527012;ГБОУ СОШ № 1106;(495) 422-09-61;schuz1106.mskobr.ru;sch1106@mail.ru;;
