0_OBJECTID;0_UIDNFTN;0_Код;0_АС УР OLD_ID;0_Наименование объекта;1_Адресный ориентир;1_Стоимость посещения;0_Координата X;0_Координата Y;0_УНОМ БТИ;0_ID спортивной зоны/зоны отдыха;0_Тип спортивной зоны/зоны отдыха;0_Название спортивной зоны/зоны отдыха;1_Наличие проката оборудования и инвентаря (да/нет);1_Время работы;1_Тип покрытия;1_Освещение;1_Наличие бесплатных занятий (да/нет);1_Стоимость проката оборудования и инвентаря (указать наименование);0_Уточненные координаты (широта);0_Уточненные координаты  (долгота);0_ID объекта;0_Тип объекта;1_Ведомственная принадлежность;1_Округ;1_Район;1_Наличие сервиса технического обслуживания инвентаря (да/нет);1_Наличие раздевалки (да/нет);1_Наличие звукового сопровождения (да/нет);1_Наличие точки питания (да/нет);1_Наличие туалета (да/нет);1_Наличие точки доступа в интернет, Wi-Fi (да/нет);1_Наличие банкомата (да/нет);1_Наличие медпункта (да/нет);1_ОГРН эксплуатирующей организации;1_Наименование эксплуатирующей организации, предоставляющей услугу по спортивной зоне/зоне объекта;1_Телефон эксплуатирующей организации;1_Сайт эксплуатирующей организации;1_Электронная почта эксплуатирующей организации;0_Статус;0_Комментарии
542;3699;3699;DOGM__3107;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1726;Западный / Дорогомилово / ул. Дениса Давыдова / Дом- 5;бесплатно;1256,3022;7984,095;2127874;772;поле футбольное;;нет;с 8:00 до 21:00;специальное;прожекторное освещение;да;нет;;;772;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Дорогомилово;нет;нет;нет;нет;нет;нет;нет;нет;1037739450759;ГБОУ СОШ № 1726;(499) 148-99-39;sch1726.mskzapad.ru;sch1726@mail.ru;;
543;266;266;DGKHIB84;Терлецкая Дубрава;Свободный проспект, 2;нет;20247,4754;11163,1307;4200263;0;поле футбольное;;нет;с7до22ч;искусственное;без освещения;да;нет;;;0;парки (озелененные городские территории;Департамент жилищно-коммунального хозяйства и благоустройства города Москвы;ВАО;Ивановское;нет;нет;нет;нет;да;нет;нет;нет;1057748437372;"ГУП ""Горзеленхоз №1""";(495) 697-22-67;нет;briza99@mail.ru;Добавлено;
544;3394;3394;DOGM__2802;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 405;Восточный / Ивановское / ул. Сталеваров / Дом- 16А;бесплатно;21329,7559;10076,1061;2122234;10191;поле футбольное;;нет;будни с 08:30 до 15:00, выходные с 08:30 до 15:00;грунтовое;без освещения;нет;нет;;;10191;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Ивановское;нет;нет;нет;нет;нет;нет;нет;нет;1037739446535;Государственное бюджетное образовательное учреждение средняя общеобразовательная школа № 405;(495) 302-25-46;sch405.mskobr.ru;bbc831@rambler.ru;;
545;1768;1768;DOGM__1176;Государственное бюджетное образовательное учреждение города Москвы лицей № 1502 при МЭИ;Восточный / Ивановское / ул. Молостовых / Дом- 10А;бесплатно;20841,5655;10435,0387;2122249;11742;поле футбольное;;нет;с16:00 до 20:30, выходные с 12:00 до 21:00;искусственное;уличные столбы освещения;да;нет;;;11742;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Ивановское;нет;нет;нет;нет;нет;нет;нет;нет;1027739012806;ГБОУ лицей № 1502 при МЭИ;(495) 307-11-61;lyceum1502.ru;lyceum1502@inbox.ru;;
546;1613;1613;DOGM__1021;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №922;Восточный / Ивановское / ул. Молостовых / Дом- 6А;бесплатно;20631,7461;10750,9714;2122187;10296;поле футбольное;нет;нет;c 09.00 до 21,00;искусственное;уличные столбы освещения;да;нет;;;10296;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Ивановское;нет;нет;нет;нет;нет;нет;нет;нет;1037739286420;ГБОУ СОШ № 922;(495) 300-44-81;нет;sch922@yandex.ru;;
558;4710;4710;MSPORT90;"Стадион ""Труд"" государственного бюджетного образовательного учреждения дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва № 63 ""Смена""";Капотня, 2-й квартал 2Ас1;сведения отсутствуют;18708,7646;-2871,8511;;106578;поле футбольное;;нет;Понедельник с 9:00 до 22:00 Вторник с 9:00 до 22:00 Среда с 9:00 до 22:00 Четверг с 9:00 до 22:00 Пятница с 9:00 до 22:00 Суббота с 9:00 до 22:00 Воскресенье с 9:00 до 22:00;искусственное;прожекторное освещение;да;нет;55,6408742936;37,7953475982;39748;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЮВАО;Капотня;нет;да;да;нет;да;нет;нет;да;1037739519036;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва № 63 ""Смена"" Департамента физической культуры и спорта города Москвы";(495) 355-22-57;fs-smena63.ru;s63@mossport.ru;внесены изменения;
559;4433;4433;DOGM__3841;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 863;Юго-Западный / Коньково / ул. Введенского / Дом- 27А;бесплатно;2276,0525;-3668,8392;3000586;9415;поле футбольное;;нет;15 - 21;искусственное;уличные столбы освещения;нет;нет;;;9415;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Коньково;нет;нет;нет;нет;нет;нет;нет;нет;1037739629443;ГБОУ СОШ № 863;(495) 335-39-51;www.school863.mosuzedu.ru;school863@mosuzedu.ru;;
560;3990;3990;DOGM__3398;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 791;Юго-Западный / Коньково / ул. Бутлерова / Дом- 38А;сведения отсутствуют;3077,3615;-2822,6153;3000582;9397;поле футбольное;футбольное поле;нет;с 08-00 до 21-00;искусственное;уличные столбы освещения;да;нет;;;9397;;Департамент образования города Москвы;ЮЗАО;Коньково;нет;нет;нет;нет;нет;нет;нет;нет;1037739035443;ГБОУ СОШ № 791;(495) 334-80-21;www.school791.ru;school791@yandex.ru;;
510;1244;1244;DOGM__652;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 468;"Юго-Восточный / Кузьминки / ул. Фёдора Полетаева / Дом- 2; Корп- 8";бесплатно;17139,0459;5152,5715;2128880;9223;поле футбольное;;нет;будни с 18 до 21, выходные с 15 до 21;травяное;уличные столбы освещения;нет;нет;;;9223;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1037740000000;ГБОУ СОШ № 468;(499) 175-84-32;schuv468.mskobr.ru;school468@mail.ru;;
511;4507;4507;DPIOOS11;"Природно-исторический парк ""Кузьминки-Люблино""";улица Старые Кузьминки, дом 6;бесплатно;18392,6103;2415,4591;2131267;;поле футбольное;;нет;будни с 00:00 до 24:00, выходные с 00:00 до 24:00;травяное;без освещения;нет;нет;;;;футбольные поля;Департамент природопользования и охраны окружающей среды города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;да;нет;нет;нет;1087746155892;"ГПБУ ""Управление ООПТ по ЮВАО""";(495) 258-45-60;kuzpark.ru;info@kuzpark.ru;Добавлено;
512;4602;4602;DPIOOS106;"Природно-исторический парк ""Кузьминки-Люблино""";улица Юных Ленинцев, дом 68, корпус 2;бесплатно;17426,2177;3305,1223;;;поле футбольное;;нет;будни с 00:00 до 24:00, выходные с 00:00 до 24:00;травяное;без освещения;нет;нет;;;;футбольные поля;Департамент природопользования и охраны окружающей среды города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1087746155892;"ГПБУ ""Управление ООПТ по ЮВАО""";(495) 258-45-60;kuzpark.ru;info@kuzpark.ru;Добавлено;
513;974;974;DOGM__382;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 424;Юго-Восточный / Лефортово / Авиамоторная ул. / Дом- 1;бесплатно;13168,2397;10739,8893;2708301;8311;поле футбольное;;нет;будни с 8.00 до 21.00, выходные с 9.00 до 21.00;асфальтовое, бетонное;без освещения;да;нет;;;8311;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Лефортово;нет;нет;нет;нет;нет;нет;нет;нет;1097746784244;ГБОУ СОШ № 424;(495) 361-20-60;www.schuv424.mskobr.ru;shkola424@mail.ru;;
719;1882;1882;DOGM__1290;Государственное бюджетное образовательное учреждение города Москвы лицей №507;Южный / Нагатино-Садовники / Коломенский пр. / Дом- 16;бесплатно;9956,3707;-79,4501;3806173;12214;поле футбольное;;нет;8.30-19.00;искусственное;прожекторное освещение;да;нет;;;12214;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Нагатино-Садовники;нет;нет;нет;нет;нет;нет;нет;нет;1127746768820;Государственное бюджетное образовательное учреждение города Москвы лицей №507;(499) 612-50-77;schu507.mskobr.ru;sch507@sinergi.ru;;
720;1936;1936;DOGM__1344;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №978;"Южный / Нагатино-Садовники / Нагатинская наб. / Дом- 12; Корп- 1";бесплатно;9164,1749;1637,8676;3801987;12240;поле футбольное;;нет;с 06:00 до 22:00;искусственное;смешанное освещение;нет;нет;;;12240;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Нагатино-Садовники;нет;нет;нет;нет;нет;нет;нет;да;1127747241060;ГБОУ СОШ №978;(499) 618-10-01;schu978.mskobr.ru;sch978@sinergi.ru;;
527;4322;4322;DOGM__3730;"Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования с углубленным изучением предметной области ""Искусство"" № 61";"Юго-Западный / Черемушки / ул. Цюрупы / Дом- 10; Корп- 1";бесплатно;4935,208;304,9217;2113482;9834;поле футбольное;;нет;ежедневно с 9:00 до 21:00;искусственное;смешанное освещение;нет;нет;;;9834;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Черёмушки;нет;нет;нет;нет;нет;нет;нет;нет;1027700482930;ГБОУ школа-интернат № 61;(499) 120-00-98;нет;нет;;
528;3170;3170;DOGM__2578;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1115";Юго-Западный / Черемушки / Перекопская ул. / Дом- 28;бесплатно;4540,1497;-592,5918;2800290;9458;поле футбольное;;нет;ежедневно с 8:00 до 22:00;искусственное;без освещения;да;нет;;;9458;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Черёмушки;нет;нет;нет;нет;нет;да;нет;нет;1037700241688;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1115";(495) 332-64-22;shc1115.mosuzedu.ru;shc1115@mosuzedu.ru;;
603;1247;1247;DOGM__655;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1913;Зеленоградский / Крюково / Зеленоград / Корп- 1632;бесплатно;-21084,7332;34031,0999;3700093;10364;поле футбольное;;нет;с 9:00 до 21:00;грунтовое;уличные столбы освещения;да;нет;;;10364;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739317847;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1913;(499) 717-14-29;schzg1913.mskobr.ru;s1913@yandex.ru;;
604;2474;2474;DOGM__1882;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1940;Зеленоградский / Крюково / Зеленоград / Корп- 1642;бесплатно;-21163,1993;34363,6937;3700170;11210;поле футбольное;;нет;8.00-21.00;грунтовое;уличные столбы освещения;да;нет;;;11210;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Крюково;нет;нет;нет;нет;нет;нет;нет;нет;1027739363860;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1940;(499) 738-21-11;schzg1940.mskobr.ru;s1940@zou.ru;;
618;850;850;DOGM__258;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1584;"Западный / Кунцево / Рублёвское шоссе / Дом- 24; Корп- 3";бесплатно;-4353,937;8697,1907;2127020;7501;поле футбольное;;нет;будни и выходные с 16.00 до 21.00;искусственное;уличные столбы освещения;да;нет;;;7501;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Кунцево;нет;нет;нет;нет;нет;нет;нет;нет;1077763823268;ГБОУ гимназия № 1584;(495) 415-48-50;gym1584.mskzapad.ru;school1131@mail.ru;;
619;3683;3683;DOGM__3091;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 806;Западный / Кунцево / Полоцкая ул. / Дом- 21;бесплатно;-4696,9423;7272,1349;2127065;505;поле футбольное;;нет;c 9.00 до 21.00;отсыпное;без освещения;да;нет;;;505;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Кунцево;нет;нет;нет;нет;нет;нет;нет;нет;1027700507306;ГБОУ СОШ № 806;(495) 416-04-20;sch806.mskzapad.ru;school_806@mail.ru;;
620;883;883;DOGM__291;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 659";Западный / Кунцево / Ельнинская ул. / Дом- 24;бесплатно;-4898,1604;8137,671;2127021;7888;поле футбольное;;нет;08:30 - 20:00;специальное;без освещения;нет;нет;;;7888;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Кунцево;нет;нет;нет;нет;нет;нет;нет;нет;1037739246896;ГБОУ СОШ № 659;(499) 141-44-52;schz659.mskzapad.ru;659school@mail.ru;;
621;4761;4761;MSPORT141;"Спортивные зал Футбольный клуб ""Строгино""";ул. Василия Ботылева 41;только для учащихся;-9135,6207;13550,4047;;106935;поле футбольное;;нет;Понедельник с 8:00 до 18:00 Вторник с 8:00 до 18:00 Среда с 8:00 до 18:00 Четверг с 8:00 до 18:00 Пятница с 8:00 до 18:00 Суббота с до Воскресенье с до;травяное;прожекторное освещение;да;нет;55,7888926031;37,3525035111;39820;футбольные поля;Департамент физической культуры и спорта города Москвы;ЗАО;Кунцево;нет;да;нет;нет;да;нет;нет;нет;1037739019526;"Государственное бюджетное учреждение города Москвы Футбольный клуб ""Строгино"" Департамента физической культуры и спорта города Москвы";(499) 727-40-05;fs94.ru;s94@mossport.ru;внесены изменения;
514;1901;1901;DOGM__1309;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 416;"Юго-Восточный / Лефортово / Шепелюгинская ул. / Дом- 21/13; Стр- 1";бесплатно;12903,925;8713,9453;2120503;9196;поле футбольное;;нет;будни с 18:00 до 21:00, выходные с 10:00 до 21:00;искусственное;без освещения;да;нет;;;9196;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Лефортово;нет;нет;нет;нет;нет;нет;нет;нет;1037739170336;ГБОУ СОШ №416;(495) 361-30-34;"schuv416.mskobr.ru; www.s416.ru";school416@inbox.ru;;
572;4706;4706;MSPORT86;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва ""Москвич""";Волгоградский просп. 46/15;1500-2000 руб.;15100,7223;4414,3551;;107105;поле футбольное;;нет;Понедельник с 8:00 до 23:00 Вторник с 8:00 до 23:00 Среда с 8:00 до 23:00 Четверг с 8:00 до 23:00 Пятница с 8:00 до 23:00 Суббота с 8:00 до 23:00 Воскресенье с 8:00 до 23:00;грунтовое;без освещения;нет;нет;55,7064416694;37,7384463367;39872;учреждения (центры) дополнительного образования;Департамент физической культуры и спорта города Москвы;ЮВАО;Текстильщики;нет;да;да;да;да;нет;да;да;1037739215392;"Государственное бюджетное образовательное учреждение дополнительного образования детей спортивной направленности города Москвы ""Специализированная детско-юношеская спортивная школа олимпийского резерва ""Москвич"" Департамента физической культуры и спорта города Москвы";(499) 178-34-74;sport-moskvich.ru;moskvich@sport-moskvich.ru;внесены изменения;
587;2074;2074;DOGM__1482;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1602;Восточный / Косино-Ухтомский / Златоустовская ул. / Дом- 3;бесплатно;23052,8978;4157,6893;2600782;10357;поле футбольное;;нет;с 16:15 до 19:00;грунтовое;прожекторное освещение;да;нет;;;10357;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Косино-Ухтомский;нет;нет;нет;нет;нет;нет;нет;нет;1037739276112;ГБОУ ЦО № 1602;(495) 700-45-40;sch1602.ru;schoolco1602@yandex.ru;;
588;1520;1520;DOGM__928;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2032;Восточный / Косино-Ухтомский / ул. Дмитриевского / Дом- 5;бесплатно;24298,6317;4837,1082;2404461;10315;поле футбольное;ГБОУ СОШ №2032;нет;пнд -вскр. 8.00-21.00;искусственное;уличные столбы освещения;да;нет;;;10315;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Косино-Ухтомский;нет;нет;нет;нет;нет;нет;нет;нет;1077760523170;ГБОУ СОШ №2032;(499) 721-35-15;schv2032.mskobr.ru;shk2032@yandex.ru;;
589;595;595;DOGM__3;Государственное бюджетное образовательное учреждение города Москвы детский сад общеразвивающего вида № 2525;Восточный / Косино-Ухтомский / ул. Рудневка / Дом- 26;бесплатно;25065,4175;5444,4561;2403773;10010;поле футбольное;;нет;будни с 7:00 до 19:00;отсыпное;без освещения;да;нет;;;10010;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Косино-Ухтомский;нет;нет;нет;нет;нет;нет;нет;да;1057748050172;ГБОУ детский сад №2525;(499) 721-58-68;ds2525.mskobr.ru;istoki2525@yandex.ru;;
661;4086;4086;DOGM__3494;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2012;"Юго-Восточный / Люблино / ул. Верхние Поля / Дом- 47; Корп- 1";бесплатно;17604,6987;18,7899;2705793;9446;поле футбольное;;нет;с 8:30 до 20:00;искусственное;уличные столбы освещения;да;нет;;;9446;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Люблино;нет;нет;нет;нет;нет;нет;нет;нет;1037723044248;ГБОУ СОШ № 2012;(495) 658-49-91;schuv2012.mskobr.ru;school2012@bk.ru;;
616;1778;1778;DOGM__1186;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж сферы услуг № 44;Западный / Кунцево / Бобруйская ул. / Дом- 23;бесплатно;-6519,19;7955,6151;2126573;11718;поле футбольное;;нет;будни с 16:00 до 21:00, выходные с 9:00 до 21:00;искусственное;прожекторное освещение;да;нет;;;11718;учреждения среднего профессионального образования;Департамент образования города Москвы;ЗАО;Кунцево;нет;нет;нет;нет;нет;нет;нет;нет;1057729005443;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж сферы услуг № 44;(499) 141-24-86;ksu44.ru;44@prof.educom.ru;;
617;819;819;DOGM__227;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 1061";"Западный / Кунцево / Молодогвардейская ул. / Дом- 19; Корп- 2";бесплатно;-4795,6655;7249,0449;2119220;7238;поле футбольное;нет;нет;будни: 17.00-21.00, выходные: 9.00-21.00;искусственное;уличные столбы освещения;да;нет;;;7238;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Кунцево;нет;нет;нет;нет;нет;нет;нет;нет;1027739714639;ГБОУ СОШ № 1061;(495) 417-92-29;нет;нет;;
673;3434;3434;DOGM__2842;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1161;Юго-Западный / Южное Бутово / Изюмская ул. / Дом- 35А;бесплатно;4458,0462;-12835,9214;2901065;9459;поле футбольное;школьный стадион;нет;8-00 до 22-00;отсыпное;уличные столбы освещения;да;нет;;;9459;спортивные комплексы;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;нет;нет;нет;нет;нет;нет;нет;1037739401369;ГБОУ СОШ №1161;(499) 793-93-09;schuz1161.mskobr.ru;shkola1161@gmail.com;;
507;702;702;DOGM__110;Государственное бюджетное образовательное учреждение города Москвы детский сад № 2522;"Северный / Сокол / Волоколамское шоссе / Дом- 14А; Стр- 1";бесплатно;-199,7257;15945,7532;2112117;11050;поле футбольное;спортивная площадка;нет;будни с 7:00 до 19:00;отсыпное;уличные столбы освещения;да;нет;;;11050;дошкольные учреждения;Департамент образования города Москвы;САО;Сокол;нет;нет;нет;нет;нет;нет;нет;нет;1057748744360;ГБОУ детский сад №2522;(499) 158-82-61;ds2522.mskobr.ru;hrustalevavv@mail.ru;;
508;3451;3451;DOGM__2859;Государственное бюджетное образовательное учреждение города Москвы средняя общобразовательная школа с углубленным изучением математики № 1384 имени А.А. Леманского;Северный / Сокол / Новопесчаная ул. / Дом- 15;бесплатно;1078,0258;14613,2113;2112017;8634;поле футбольное;;нет;8.00-21.00;специальное;уличные столбы освещения;да;нет;;;8634;общеобразовательные учреждения;Департамент образования города Москвы;САО;Сокол;нет;нет;нет;нет;нет;нет;нет;нет;1027700551724;ГБОУ СОШ 1384 имени А.А. Леманского;(499) 157-13-88;schs1384.mskobr.ru;sch-133@mail.ru;;
509;1603;1603;DOGM__1011;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 688;Восточный / Соколиная Гора / 8-я ул. Соколиной Горы / Дом- 5А;бесплатно;14751,2001;11328,6339;2115906;10273;поле футбольное;ГБОУ СОШ №688;нет;с 8-00- 21-00;специальное;прожекторное освещение;да;нет;;;10273;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Соколиная Гора;нет;нет;нет;нет;нет;нет;нет;нет;1037739377763;ГБОУ СОШ № 688;(495) 365-17-81;sch688.mskobr.ru;school-688SG@yandex.ru;;
569;2683;2683;DOGM__2091;"Государственное бюджетное образовательное учреждение города Москвы детский оздоровительно-образовательный центр ""Парк""Новослободский""";"Центральный / Тверской / Новослободская ул. / Дом- 58/12; Стр- 6";бесплатно;6111,8181;13871,5434;2110934;0;поле футбольное;;да;круглосуточно;искусственное;уличные столбы освещения;да;бесплатно;;;0;учреждения (центры) дополнительного образования;сведения отсутствуют;ЦАО;Тверской;нет;нет;нет;нет;нет;нет;нет;нет;1037739267720;"ГБОУ ДООЦ ""Парк ""Новослободский""";(499) 972-68-73;"centrnovosl.dop.mskobr.ru; novoslobodskiy.ru";centrnovosl@yandex.ru;;
526;1346;1346;DOGM__754;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования с углубленным изучением отдельных предметов № 19;Юго-Западный / Черемушки / Новочерёмушкинская ул. / Дом- 48;бесплатно;4319,611;626,7857;2113479;9831;поле футбольное;;нет;8.00-21.00;искусственное;уличные столбы освещения;да;нет;;;9831;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Черёмушки;нет;нет;нет;нет;нет;нет;нет;нет;1027739802200;ГБОУ школа-интернат № 19;(499) 128-69-02;19int.ru;hindi19@front.ru;;
583;2279;2279;DOGM__1687;Государственное автономное образовательное учреждение среднего профессионального образования города Москвы Политехнический колледж № 8 имени дважды Героя Советского Союза И.Ф. Павлова;"Северный / Коптево / ул. Приорова / Дом- 26; Стр- 1";бесплатно;1505,0475;17202,8964;2109960;12017;поле футбольное;мини-футбольная площадка;нет;будни с 16:00 до 21:00, выходные с 12:00 до 21:00;искусственное;без освещения;да;нет;;;12017;учреждения среднего профессионального образования;Департамент образования города Москвы;САО;Коптево;нет;нет;нет;нет;нет;нет;нет;нет;1107746276659;ГАОУ СПО ПК № 8 им. И.Ф.Павлова;(499) 154-10-49;pk08.ru;"PK-8@mail.ru; Pul_125130_@mail.ru";;
584;2510;2510;DOGM__1918;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 603 имени Героя Советского Союза Н.И. Кузнецова;Северный / Коптево / ул. Зои и Александра Космодемьянских / Дом- 33;бесплатно;1607,8854;17580,7145;2108731;11465;поле футбольное;мини-футбольная площадка;нет;"будни с 15:00 до 22:00; выходные с 09:00 до 22:00";искусственное;прожекторное освещение;да;нет;;;11465;общеобразовательные учреждения;Департамент образования города Москвы;САО;Коптево;нет;нет;нет;нет;нет;нет;нет;нет;1027700474559;ГБОУ СОШ № 603;(499) 156-10-19;www.schs603.mskobr.ru;school603@mail.ru;;
598;1204;1204;DOGM__612;Государственное бюджетное образовательное учреждение города Москвы центр образования № 641 имени Сергея Есенина;"Юго-Восточный / Кузьминки / Волгоградский просп. / Дом- 66; Корп- 5";бесплатно;16215,6949;4175,8019;2706668;9251;поле футбольное;многофункциональная площадка;нет;8.30-18.00;искусственное;без освещения;да;нет;;;9251;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1037739443642;ГБОУ СОШ №641 им С.Есенина;(499) 172-36-36;s641.ru;sch641@inbox.ru;;
599;1707;1707;DOGM__1115;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1599;"Юго-Восточный / Кузьминки / Зеленодольская ул. / Дом- 32; Корп- 6";бесплатно;16878,7751;4995,1091;2129050;8631;поле футбольное;;нет;будни с 14.00 до 21.00, выходные с 12.00 до 21.00;специальное;уличные столбы освещения;да;нет;;;8631;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1027700000000;ГБОУ гимназия №1599;(499) 172-06-05;gymuv1599.mskobr.ru;info@gym1599.ru;;
600;1252;1252;DOGM__660;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 339 имени Героя Советского Союза М.С. Шумилова;"Юго-Восточный / Кузьминки / Зеленодольская ул. / Дом- 33; Корп- 2";бесплатно;17148,45;4501,6306;2128868;9186;поле футбольное;;нет;будни с 9:00 до 21:00, выходные с 9:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;9186;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1037740000000;ГБОУ СОШ №339 имени Героя Советского Союза М.С. Шумилова;(499) 172-59-60;schuv339.mskobr.ru;sch339@list.ru;;
601;4362;4362;DOGM__3770;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 461;"Юго-Восточный / Кузьминки / Зеленодольская ул. / Дом- 41; Корп- 3";бесплатно;17030,4251;3988,4163;2128872;9212;поле футбольное;;нет;будни с 15:00 до 20:00, выходные с 08:00 до 20:00;специальное;уличные столбы освещения;да;нет;;;9212;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Кузьминки;нет;нет;нет;нет;нет;нет;нет;нет;1037739168213;ГБОУ СОШ № 461;(499) 172-68-43;schuv461.mskobr.ru;school461@yandex.ru;;
674;3435;3435;DOGM__2843;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1176;"Юго-Западный / Южное Бутово / ул. Брусилова / Дом- 29; Корп- 1";бесплатно;5968,1022;-18410,4209;2901136;9461;поле футбольное;;нет;будни с 9:00 до 21:00, выходные с 9:00 до 21:00;отсыпное;уличные столбы освещения;да;нет;;;9461;футбольные поля;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;нет;нет;нет;нет;нет;нет;нет;1027739899901;ГБОУ СОШ № 1176;(495) 659-22-66;"schuz1176.mskobr.ru; школа1176.рф";sch1176@mosuzedu.ru;;
676;3060;3060;DOGM__2468;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа №1064;Юго-Западный / Южное Бутово / Скобелевская ул. / Дом- 30;бесплатно;3462,2638;-13673,5322;2134361;9425;поле футбольное;;нет;10.00 - 22.00;отсыпное;уличные столбы освещения;да;нет;;;9425;общеобразовательные учреждения;Департамент образования города Москвы;ЮЗАО;Южное Бутово;нет;нет;нет;нет;нет;нет;нет;нет;1037700158638;ГБОУ СОШ №1064;(495) 716-67-09;1064.msk.ru;1064@mail.ru;;
